k,f,name,E_semi,T_semi,obj_semi,E_active,T_active,obj_active,dE,dT,dObj
4,10,"Instance_150_5_5_0,4_1_10_Rep1",251,12756,13007,45,14955,15000,-206,2199,1993
4,10,"Instance_150_5_5_0,4_1_10_Rep2",0,4498,4498,90,2922,3012,90,-1576,-1486
4,10,"Instance_150_5_5_0,4_1_10_Rep3",32,42695,42727,90,38209,38299,58,-4486,-4428
4,10,"Instance_150_5_5_0,4_1_10_Rep4",0,9134,9134,1136,8632,9768,1136,-502,634
4,10,"Instance_150_5_5_0,4_1_20_Rep0",92,4568,4660,124,4241,4365,32,-327,-295
4,10,"Instance_150_5_5_0,4_1_20_Rep1",0,24069,24069,648,29602,30250,648,5533,6181
4,10,"Instance_150_5_5_0,4_1_20_Rep2",0,4831,4831,193,5336,5529,193,505,698
4,10,"Instance_150_5_5_0,4_1_20_Rep3",0,22284,22284,14,14872,14886,14,-7412,-7398
4,10,"Instance_150_5_5_0,4_1_20_Rep4",0,4297,4297,42,3871,3913,42,-426,-384
4,10,"Instance_150_5_5_0,6_0,2_10_Rep0",4279,253483,257762,6067,253201,259268,1788,-282,1506
4,10,"Instance_150_5_5_0,6_0,2_10_Rep1",1282,301407,302689,4924,295877,300801,3642,-5530,-1888
4,10,"Instance_150_5_5_0,6_0,2_10_Rep2",2270,293054,295324,12699,284458,297157,10429,-8596,1833
4,10,"Instance_150_5_5_0,6_0,2_10_Rep3",2628,247308,249936,9396,234660,244056,6768,-12648,-5880
4,10,"Instance_150_5_5_0,6_0,2_10_Rep4",2866,249977,252843,7336,241715,249051,4470,-8262,-3792
4,10,"Instance_150_5_5_0,6_0,2_20_Rep0",934,266369,267303,10641,254894,265535,9707,-11475,-1768
4,10,"Instance_150_5_5_0,6_0,2_20_Rep1",932,262063,262995,5265,275458,280723,4333,13395,17728
4,10,"Instance_150_5_5_0,6_0,2_20_Rep2",3712,252350,256062,13958,250185,264143,10246,-2165,8081
4,10,"Instance_150_5_5_0,6_0,2_20_Rep3",1949,227212,229161,9017,234176,243193,7068,6964,14032
4,10,"Instance_150_5_5_0,6_0,2_20_Rep4",2483,269883,272366,5904,272926,278830,3421,3043,6464
4,10,"Instance_150_5_5_0,6_0,6_10_Rep0",0,214183,214183,663,224293,224956,663,10110,10773
4,10,"Instance_150_5_5_0,6_0,6_10_Rep1",0,213583,213583,2805,197439,200244,2805,-16144,-13339
4,10,"Instance_150_5_5_0,6_0,6_10_Rep2",0,253936,253936,1297,194131,195428,1297,-59805,-58508
4,10,"Instance_150_5_5_0,6_0,6_10_Rep3",0,229964,229964,1516,209447,210963,1516,-20517,-19001
4,10,"Instance_150_5_5_0,6_0,6_10_Rep4",8,229034,229042,84,217229,217313,76,-11805,-11729
4,10,"Instance_150_5_5_0,6_0,6_20_Rep0",0,141286,141286,165,187595,187760,165,46309,46474
4,10,"Instance_150_5_5_0,6_0,6_20_Rep1",0,183366,183366,174,151204,151378,174,-32162,-31988
4,10,"Instance_150_5_5_0,6_0,6_20_Rep2",0,165361,165361,1657,166014,167671,1657,653,2310
4,10,"Instance_150_5_5_0,6_0,6_20_Rep3",26,197547,197573,181,205094,205275,155,7547,7702
4,10,"Instance_150_5_5_0,6_0,6_20_Rep4",10,175726,175736,398,194464,194862,388,18738,19126
4,10,"Instance_150_5_5_0,6_1_10_Rep0",61,134702,134763,347,124927,125274,286,-9775,-9489
4,10,"Instance_150_5_5_0,6_1_10_Rep1",264,184225,184489,943,192332,193275,679,8107,8786
4,10,"Instance_150_5_5_0,6_1_10_Rep2",1,183710,183711,302,176987,177289,301,-6723,-6422
4,10,"Instance_150_5_5_0,6_1_10_Rep3",24,179083,179107,1438,177988,179426,1414,-1095,319
4,10,"Instance_150_5_5_0,6_1_10_Rep4",6,258240,258246,4636,247558,252194,4630,-10682,-6052
4,10,"Instance_150_5_5_0,6_1_20_Rep0",0,204120,204120,0,220147,220147,0,16027,16027
4,10,"Instance_150_5_5_0,6_1_20_Rep1",216,152071,152287,1097,145624,146721,881,-6447,-5566
4,10,"Instance_150_5_5_0,6_1_20_Rep2",62,135826,135888,848,154581,155429,786,18755,19541
4,10,"Instance_150_5_5_0,6_1_20_Rep3",0,230736,230736,197,200373,200570,197,-30363,-30166
4,10,"Instance_150_5_5_0,6_1_20_Rep4",175,151481,151656,190,119938,120128,15,-31543,-31528
4,10,"Instance_200_10_3_0,2_0,2_10_Rep0",193927,280631,474558,245382,266004,511386,51455,-14627,36828
4,10,"Instance_200_10_3_0,2_0,2_10_Rep1",174363,198342,372705,243851,194720,438571,69488,-3622,65866
4,10,"Instance_200_10_3_0,2_0,2_10_Rep2",214275,219094,433369,227530,272776,500306,13255,53682,66937
4,10,"Instance_200_10_3_0,2_0,2_10_Rep3",232819,198183,431002,258853,242102,500955,26034,43919,69953
4,10,"Instance_200_10_3_0,2_0,2_10_Rep4",233150,269021,502171,259113,298340,557453,25963,29319,55282
4,10,"Instance_200_10_3_0,2_0,2_20_Rep0",118627,217495,336122,167312,230375,397687,48685,12880,61565
4,10,"Instance_200_10_3_0,2_0,2_20_Rep1",122329,178153,300482,186144,211274,397418,63815,33121,96936
4,10,"Instance_200_10_3_0,2_0,2_20_Rep2",140683,205800,346483,167436,194911,362347,26753,-10889,15864
4,10,"Instance_200_10_3_0,2_0,2_20_Rep3",117613,170329,287942,168124,169230,337354,50511,-1099,49412
4,10,"Instance_200_10_3_0,2_0,2_20_Rep4",138813,183418,322231,169667,218279,387946,30854,34861,65715
4,10,"Instance_200_10_3_0,2_0,6_10_Rep0",11244,91625,102869,55760,58262,114022,44516,-33363,11153
4,10,"Instance_200_10_3_0,2_0,6_10_Rep1",30891,71888,102779,72970,55837,128807,42079,-16051,26028
4,10,"Instance_200_10_3_0,2_0,6_10_Rep2",9289,99102,108391,55391,73100,128491,46102,-26002,20100
4,10,"Instance_200_10_3_0,2_0,6_10_Rep3",24066,92795,116861,66284,71612,137896,42218,-21183,21035
4,10,"Instance_200_10_3_0,2_0,6_10_Rep4",22626,45891,68517,53348,55095,108443,30722,9204,39926
4,10,"Instance_200_10_3_0,2_0,6_20_Rep0",47906,42154,90060,73292,54777,128069,25386,12623,38009
4,10,"Instance_200_10_3_0,2_0,6_20_Rep1",25738,18463,44201,70003,21906,91909,44265,3443,47708
4,10,"Instance_200_10_3_0,2_0,6_20_Rep2",22539,12785,35324,56844,21330,78174,34305,8545,42850
4,10,"Instance_200_10_3_0,2_0,6_20_Rep3",22855,26719,49574,63454,22444,85898,40599,-4275,36324
4,10,"Instance_200_10_3_0,2_0,6_20_Rep4",2272,3748,6020,21374,13974,35348,19102,10226,29328
4,10,"Instance_200_10_3_0,2_1_10_Rep0",0,0,0,5025,1954,6979,5025,1954,6979
4,10,"Instance_200_10_3_0,2_1_10_Rep1",0,0,0,2424,441,2865,2424,441,2865
4,10,"Instance_200_10_3_0,2_1_10_Rep2",0,0,0,2136,1392,3528,2136,1392,3528
4,10,"Instance_200_10_3_0,2_1_10_Rep3",0,0,0,4012,1607,5619,4012,1607,5619
4,10,"Instance_200_10_3_0,2_1_10_Rep4",0,0,0,1541,1924,3465,1541,1924,3465
4,10,"Instance_200_10_3_0,2_1_20_Rep0",0,0,0,3551,4628,8179,3551,4628,8179
4,10,"Instance_200_10_3_0,2_1_20_Rep1",0,0,0,4440,3456,7896,4440,3456,7896
4,10,"Instance_200_10_3_0,2_1_20_Rep2",0,0,0,928,1462,2390,928,1462,2390
4,10,"Instance_200_10_3_0,2_1_20_Rep3",7,8,15,900,840,1740,893,832,1725
4,10,"Instance_200_10_3_0,2_1_20_Rep4",0,0,0,2732,1846,4578,2732,1846,4578
4,10,"Instance_200_10_3_0,4_0,2_10_Rep0",50877,480638,531515,82891,469546,552437,32014,-11092,20922
4,10,"Instance_200_10_3_0,4_0,2_10_Rep1",92692,408495,501187,150653,371441,522094,57961,-37054,20907
4,10,"Instance_200_10_3_0,4_0,2_10_Rep2",104007,380323,484330,134171,381217,515388,30164,894,31058
4,10,"Instance_200_10_3_0,4_0,2_10_Rep3",119823,412024,531847,169236,402164,571400,49413,-9860,39553
4,10,"Instance_200_10_3_0,4_0,2_10_Rep4",38138,487960,526098,78655,469283,547938,40517,-18677,21840
4,10,"Instance_200_10_3_0,4_0,2_20_Rep0",86566,410602,497168,139029,409779,548808,52463,-823,51640
4,10,"Instance_200_10_3_0,4_0,2_20_Rep1",46592,307903,354495,95650,307911,403561,49058,8,49066
4,10,"Instance_200_10_3_0,4_0,2_20_Rep2",62961,363204,426165,108893,357552,466445,45932,-5652,40280
4,10,"Instance_200_10_3_0,4_0,2_20_Rep3",48573,434447,483020,99931,427962,527893,51358,-6485,44873
4,10,"Instance_200_10_3_0,4_0,2_20_Rep4",80969,355626,436595,94471,349228,443699,13502,-6398,7104
4,10,"Instance_200_10_3_0,4_0,6_10_Rep0",2449,226895,229344,45644,199510,245154,43195,-27385,15810
4,10,"Instance_200_10_3_0,4_0,6_10_Rep1",614,262522,263136,7893,242035,249928,7279,-20487,-13208
4,10,"Instance_200_10_3_0,4_0,6_10_Rep2",8525,301640,310165,63139,266855,329994,54614,-34785,19829
4,10,"Instance_200_10_3_0,4_0,6_10_Rep3",8331,343041,351372,34083,315802,349885,25752,-27239,-1487
4,10,"Instance_200_10_3_0,4_0,6_10_Rep4",1905,236116,238021,19739,230340,250079,17834,-5776,12058
4,10,"Instance_200_10_3_0,4_0,6_20_Rep0",0,102449,102449,8228,84924,93152,8228,-17525,-9297
4,10,"Instance_200_10_3_0,4_0,6_20_Rep1",1824,214401,216225,19670,178789,198459,17846,-35612,-17766
4,10,"Instance_200_10_3_0,4_0,6_20_Rep2",540,202782,203322,11626,192774,204400,11086,-10008,1078
4,10,"Instance_200_10_3_0,4_0,6_20_Rep3",8,178128,178136,5180,160069,165249,5172,-18059,-12887
4,10,"Instance_200_10_3_0,4_0,6_20_Rep4",999,158232,159231,7877,150787,158664,6878,-7445,-567
4,10,"Instance_200_10_3_0,4_1_10_Rep0",0,171246,171246,441,148275,148716,441,-22971,-22530
4,10,"Instance_200_10_3_0,4_1_10_Rep1",0,114255,114255,465,133980,134445,465,19725,20190
4,10,"Instance_200_10_3_0,4_1_10_Rep2",0,220776,220776,378,215795,216173,378,-4981,-4603
4,10,"Instance_200_10_3_0,4_1_10_Rep3",0,66998,66998,67,53116,53183,67,-13882,-13815
4,10,"Instance_200_10_3_0,4_1_10_Rep4",159,202161,202320,1006,197109,198115,847,-5052,-4205
4,10,"Instance_200_10_3_0,4_1_20_Rep0",0,75704,75704,4118,71579,75697,4118,-4125,-7
4,10,"Instance_200_10_3_0,4_1_20_Rep1",0,7748,7748,1380,5715,7095,1380,-2033,-653
4,10,"Instance_200_10_3_0,4_1_20_Rep2",20,13828,13848,991,13592,14583,971,-236,735
4,10,"Instance_200_10_3_0,4_1_20_Rep3",0,29249,29249,0,35379,35379,0,6130,6130
4,10,"Instance_200_10_3_0,4_1_20_Rep4",0,45884,45884,3453,25373,28826,3453,-20511,-17058
4,10,"Instance_200_10_3_0,6_0,2_10_Rep0",13279,929796,943075,30300,898097,928397,17021,-31699,-14678
4,10,"Instance_200_10_3_0,6_0,2_10_Rep1",3247,1004325,1007572,9847,1010213,1020060,6600,5888,12488
4,10,"Instance_200_10_3_0,6_0,2_10_Rep2",1817,949370,951187,33907,893714,927621,32090,-55656,-23566
4,10,"Instance_200_10_3_0,6_0,2_10_Rep3",6348,966863,973211,8880,958497,967377,2532,-8366,-5834
4,10,"Instance_200_10_3_0,6_0,2_10_Rep4",5203,918051,923254,18230,889988,908218,13027,-28063,-15036
4,10,"Instance_200_10_3_0,6_0,2_20_Rep0",540,847765,848305,27611,789901,817512,27071,-57864,-30793
4,10,"Instance_200_10_3_0,6_0,2_20_Rep1",4319,857440,861759,12286,846029,858315,7967,-11411,-3444
4,10,"Instance_200_10_3_0,6_0,2_20_Rep2",1166,886218,887384,14111,883346,897457,12945,-2872,10073
4,10,"Instance_200_10_3_0,6_0,2_20_Rep3",13604,880334,893938,22283,877037,899320,8679,-3297,5382
4,10,"Instance_200_10_3_0,6_0,2_20_Rep4",3655,951815,955470,14888,934601,949489,11233,-17214,-5981
4,10,"Instance_200_10_3_0,6_0,6_10_Rep0",0,818370,818370,42,820028,820070,42,1658,1700
4,10,"Instance_200_10_3_0,6_0,6_10_Rep1",0,823869,823869,598,788819,789417,598,-35050,-34452
4,10,"Instance_200_10_3_0,6_0,6_10_Rep2",50,879907,879957,73,850316,850389,23,-29591,-29568
4,10,"Instance_200_10_3_0,6_0,6_10_Rep3",0,910740,910740,1580,907255,908835,1580,-3485,-1905
4,10,"Instance_200_10_3_0,6_0,6_10_Rep4",0,880450,880450,106,838134,838240,106,-42316,-42210
4,10,"Instance_200_10_3_0,6_0,6_20_Rep0",0,712183,712183,2020,727205,729225,2020,15022,17042
4,10,"Instance_200_10_3_0,6_0,6_20_Rep1",5,765549,765554,0,780614,780614,-5,15065,15060
4,10,"Instance_200_10_3_0,6_0,6_20_Rep2",0,936425,936425,173,902370,902543,173,-34055,-33882
4,10,"Instance_200_10_3_0,6_0,6_20_Rep3",0,784079,784079,0,728553,728553,0,-55526,-55526
4,10,"Instance_200_10_3_0,6_0,6_20_Rep4",0,802303,802303,130,807268,807398,130,4965,5095
4,10,"Instance_200_10_3_0,6_1_10_Rep0",214,815262,815476,2853,824715,827568,2639,9453,12092
4,10,"Instance_200_10_3_0,6_1_10_Rep1",0,778344,778344,774,758513,759287,774,-19831,-19057
4,10,"Instance_200_10_3_0,6_1_10_Rep2",7,722056,722063,0,786824,786824,-7,64768,64761
4,10,"Instance_200_10_3_0,6_1_10_Rep3",0,736868,736868,0,842335,842335,0,105467,105467
4,10,"Instance_200_10_3_0,6_1_10_Rep4",0,692984,692984,0,674129,674129,0,-18855,-18855
4,10,"Instance_200_10_3_0,6_1_20_Rep0",0,736946,736946,0,788429,788429,0,51483,51483
4,10,"Instance_200_10_3_0,6_1_20_Rep1",0,741242,741242,0,721587,721587,0,-19655,-19655
4,10,"Instance_200_10_3_0,6_1_20_Rep2",0,602384,602384,1860,558229,560089,1860,-44155,-42295
4,10,"Instance_200_10_3_0,6_1_20_Rep3",0,891383,891383,1209,792375,793584,1209,-99008,-97799
4,10,"Instance_200_10_3_0,6_1_20_Rep4",0,720986,720986,0,751246,751246,0,30260,30260
4,10,"Instance_200_10_5_0,2_0,2_10_Rep0",78088,132930,211018,114817,125731,240548,36729,-7199,29530
4,10,"Instance_200_10_5_0,2_0,2_10_Rep1",60798,134176,194974,119280,123789,243069,58482,-10387,48095
4,10,"Instance_200_10_5_0,2_0,2_10_Rep2",92569,149198,241767,111291,167358,278649,18722,18160,36882
4,10,"Instance_200_10_5_0,2_0,2_10_Rep3",81782,154618,236400,148386,135300,283686,66604,-19318,47286
4,10,"Instance_200_10_5_0,2_0,2_10_Rep4",89979,141050,231029,115530,137916,253446,25551,-3134,22417
4,10,"Instance_200_10_5_0,2_0,2_20_Rep0",44333,88465,132798,74280,90443,164723,29947,1978,31925
4,10,"Instance_200_10_5_0,2_0,2_20_Rep1",52303,102651,154954,101912,109125,211037,49609,6474,56083
4,10,"Instance_200_10_5_0,2_0,2_20_Rep2",83027,107949,190976,110639,108488,219127,27612,539,28151
4,10,"Instance_200_10_5_0,2_0,2_20_Rep3",57690,78593,136283,86343,85483,171826,28653,6890,35543
4,10,"Instance_200_10_5_0,2_0,2_20_Rep4",69122,112623,181745,101404,109500,210904,32282,-3123,29159
4,10,"Instance_200_10_5_0,2_0,6_10_Rep0",16829,26637,43466,41365,28417,69782,24536,1780,26316
4,10,"Instance_200_10_5_0,2_0,6_10_Rep1",30709,37133,67842,47500,41705,89205,16791,4572,21363
4,10,"Instance_200_10_5_0,2_0,6_10_Rep2",13817,17713,31530,28838,29032,57870,15021,11319,26340
4,10,"Instance_200_10_5_0,2_0,6_10_Rep3",21763,25106,46869,43837,32243,76080,22074,7137,29211
4,10,"Instance_200_10_5_0,2_0,6_10_Rep4",15600,22792,38392,38537,25081,63618,22937,2289,25226
4,10,"Instance_200_10_5_0,2_0,6_20_Rep0",1942,7873,9815,21131,6568,27699,19189,-1305,17884
4,10,"Instance_200_10_5_0,2_0,6_20_Rep1",3020,18216,21236,19174,16331,35505,16154,-1885,14269
4,10,"Instance_200_10_5_0,2_0,6_20_Rep2",1188,3307,4495,17801,9116,26917,16613,5809,22422
4,10,"Instance_200_10_5_0,2_0,6_20_Rep3",1066,6478,7544,19545,10130,29675,18479,3652,22131
4,10,"Instance_200_10_5_0,2_0,6_20_Rep4",137,111,248,9719,3739,13458,9582,3628,13210
4,10,"Instance_200_10_5_0,2_1_10_Rep0",33,40,73,925,2441,3366,892,2401,3293
4,10,"Instance_200_10_5_0,2_1_10_Rep1",8,649,657,2644,799,3443,2636,150,2786
4,10,"Instance_200_10_5_0,2_1_10_Rep2",0,0,0,524,542,1066,524,542,1066
4,10,"Instance_200_10_5_0,2_1_10_Rep3",0,0,0,1417,2054,3471,1417,2054,3471
4,10,"Instance_200_10_5_0,2_1_10_Rep4",0,0,0,1869,2008,3877,1869,2008,3877
4,10,"Instance_200_10_5_0,2_1_20_Rep0",0,0,0,647,254,901,647,254,901
4,10,"Instance_200_10_5_0,2_1_20_Rep1",0,0,0,1410,246,1656,1410,246,1656
4,10,"Instance_200_10_5_0,2_1_20_Rep2",0,0,0,1364,789,2153,1364,789,2153
4,10,"Instance_200_10_5_0,2_1_20_Rep3",0,0,0,886,1621,2507,886,1621,2507
4,10,"Instance_200_10_5_0,2_1_20_Rep4",0,66,66,2333,1525,3858,2333,1459,3792
4,10,"Instance_200_10_5_0,4_0,2_10_Rep0",25709,367752,393461,51657,343824,395481,25948,-23928,2020
4,10,"Instance_200_10_5_0,4_0,2_10_Rep1",31596,336575,368171,45021,312066,357087,13425,-24509,-11084
4,10,"Instance_200_10_5_0,4_0,2_10_Rep2",30074,369920,399994,57240,349961,407201,27166,-19959,7207
4,10,"Instance_200_10_5_0,4_0,2_10_Rep3",28565,377619,406184,55996,365603,421599,27431,-12016,15415
4,10,"Instance_200_10_5_0,4_0,2_10_Rep4",35598,356007,391605,62995,342234,405229,27397,-13773,13624
4,10,"Instance_200_10_5_0,4_0,2_20_Rep0",741,298872,299613,32265,274277,306542,31524,-24595,6929
4,10,"Instance_200_10_5_0,4_0,2_20_Rep1",19287,309876,329163,27691,293920,321611,8404,-15956,-7552
4,10,"Instance_200_10_5_0,4_0,2_20_Rep2",11306,351733,363039,27072,335080,362152,15766,-16653,-887
4,10,"Instance_200_10_5_0,4_0,2_20_Rep3",22569,338209,360778,39340,325667,365007,16771,-12542,4229
4,10,"Instance_200_10_5_0,4_0,2_20_Rep4",2761,364131,366892,39439,323920,363359,36678,-40211,-3533
4,10,"Instance_200_10_5_0,4_0,6_10_Rep0",0,242318,242318,1484,230772,232256,1484,-11546,-10062
4,10,"Instance_200_10_5_0,4_0,6_10_Rep1",72,255180,255252,6973,232191,239164,6901,-22989,-16088
4,10,"Instance_200_10_5_0,4_0,6_10_Rep2",18,338239,338257,2548,290599,293147,2530,-47640,-45110
4,10,"Instance_200_10_5_0,4_0,6_10_Rep3",10,207187,207197,1327,192378,193705,1317,-14809,-13492
4,10,"Instance_200_10_5_0,4_0,6_10_Rep4",20,209597,209617,1161,192786,193947,1141,-16811,-15670
4,10,"Instance_200_10_5_0,4_0,6_20_Rep0",36,122351,122387,5151,116808,121959,5115,-5543,-428
4,10,"Instance_200_10_5_0,4_0,6_20_Rep1",0,201892,201892,9533,176624,186157,9533,-25268,-15735
4,10,"Instance_200_10_5_0,4_0,6_20_Rep2",0,234663,234663,1437,198090,199527,1437,-36573,-35136
4,10,"Instance_200_10_5_0,4_0,6_20_Rep3",0,106516,106516,6392,83759,90151,6392,-22757,-16365
4,10,"Instance_200_10_5_0,4_0,6_20_Rep4",120,174102,174222,6375,164068,170443,6255,-10034,-3779
4,10,"Instance_200_10_5_0,4_1_10_Rep0",0,107809,107809,0,81015,81015,0,-26794,-26794
4,10,"Instance_200_10_5_0,4_1_10_Rep1",0,165316,165316,215,162373,162588,215,-2943,-2728
4,10,"Instance_200_10_5_0,4_1_10_Rep2",0,213657,213657,1132,184782,185914,1132,-28875,-27743
4,10,"Instance_200_10_5_0,4_1_10_Rep3",0,105967,105967,1347,98805,100152,1347,-7162,-5815
4,10,"Instance_200_10_5_0,4_1_10_Rep4",30,116130,116160,747,105967,106714,717,-10163,-9446
4,10,"Instance_200_10_5_0,4_1_20_Rep0",0,70168,70168,312,69827,70139,312,-341,-29
4,10,"Instance_200_10_5_0,4_1_20_Rep1",0,74139,74139,0,70277,70277,0,-3862,-3862
4,10,"Instance_200_10_5_0,4_1_20_Rep2",0,48593,48593,756,44335,45091,756,-4258,-3502
4,10,"Instance_200_10_5_0,4_1_20_Rep3",0,90197,90197,885,70552,71437,885,-19645,-18760
4,10,"Instance_200_10_5_0,4_1_20_Rep4",0,51216,51216,0,43598,43598,0,-7618,-7618
4,10,"Instance_200_10_5_0,6_0,2_10_Rep0",1214,668514,669728,13274,670176,683450,12060,1662,13722
4,10,"Instance_200_10_5_0,6_0,2_10_Rep1",541,612728,613269,2702,612712,615414,2161,-16,2145
4,10,"Instance_200_10_5_0,6_0,2_10_Rep2",1168,654344,655512,5431,649882,655313,4263,-4462,-199
4,10,"Instance_200_10_5_0,6_0,2_10_Rep3",1297,615467,616764,4989,585303,590292,3692,-30164,-26472
4,10,"Instance_200_10_5_0,6_0,2_10_Rep4",1249,639196,640445,3978,641123,645101,2729,1927,4656
4,10,"Instance_200_10_5_0,6_0,2_20_Rep0",509,615226,615735,6495,592923,599418,5986,-22303,-16317
4,10,"Instance_200_10_5_0,6_0,2_20_Rep1",115,612938,613053,4151,609048,613199,4036,-3890,146
4,10,"Instance_200_10_5_0,6_0,2_20_Rep2",141,676672,676813,4731,658056,662787,4590,-18616,-14026
4,10,"Instance_200_10_5_0,6_0,2_20_Rep3",444,611250,611694,2842,611648,614490,2398,398,2796
4,10,"Instance_200_10_5_0,6_0,2_20_Rep4",149,632466,632615,2384,620565,622949,2235,-11901,-9666
4,10,"Instance_200_10_5_0,6_0,6_10_Rep0",0,640799,640799,590,628080,628670,590,-12719,-12129
4,10,"Instance_200_10_5_0,6_0,6_10_Rep1",0,722090,722090,434,722107,722541,434,17,451
4,10,"Instance_200_10_5_0,6_0,6_10_Rep2",0,704002,704002,432,668536,668968,432,-35466,-35034
4,10,"Instance_200_10_5_0,6_0,6_10_Rep3",0,637321,637321,1144,624767,625911,1144,-12554,-11410
4,10,"Instance_200_10_5_0,6_0,6_10_Rep4",0,603323,603323,2454,596826,599280,2454,-6497,-4043
4,10,"Instance_200_10_5_0,6_0,6_20_Rep0",0,623658,623658,3528,604680,608208,3528,-18978,-15450
4,10,"Instance_200_10_5_0,6_0,6_20_Rep1",0,599780,599780,0,604784,604784,0,5004,5004
4,10,"Instance_200_10_5_0,6_0,6_20_Rep2",0,557751,557751,3137,553503,556640,3137,-4248,-1111
4,10,"Instance_200_10_5_0,6_0,6_20_Rep3",0,560592,560592,1036,547266,548302,1036,-13326,-12290
4,10,"Instance_200_10_5_0,6_0,6_20_Rep4",0,565834,565834,840,536643,537483,840,-29191,-28351
4,10,"Instance_200_10_5_0,6_1_10_Rep0",0,613737,613737,455,564578,565033,455,-49159,-48704
4,10,"Instance_200_10_5_0,6_1_10_Rep1",168,586833,587001,4238,583325,587563,4070,-3508,562
4,10,"Instance_200_10_5_0,6_1_10_Rep2",0,598060,598060,1644,567836,569480,1644,-30224,-28580
4,10,"Instance_200_10_5_0,6_1_10_Rep3",0,605929,605929,4478,601792,606270,4478,-4137,341
4,10,"Instance_200_10_5_0,6_1_10_Rep4",0,659423,659423,6907,688694,695601,6907,29271,36178
4,10,"Instance_200_10_5_0,6_1_20_Rep0",0,531852,531852,496,545302,545798,496,13450,13946
4,10,"Instance_200_10_5_0,6_1_20_Rep1",0,520938,520938,0,558028,558028,0,37090,37090
4,10,"Instance_200_10_5_0,6_1_20_Rep2",27,525261,525288,0,508823,508823,-27,-16438,-16465
4,10,"Instance_200_10_5_0,6_1_20_Rep3",0,553074,553074,92,586569,586661,92,33495,33587
4,10,"Instance_200_10_5_0,6_1_20_Rep4",0,510851,510851,0,506698,506698,0,-4153,-4153
4,10,"Instance_200_5_3_0,2_0,2_10_Rep0",210458,237828,448286,277399,226726,504125,66941,-11102,55839
4,10,"Instance_200_5_3_0,2_0,2_10_Rep1",174321,232180,406501,240959,220995,461954,66638,-11185,55453
4,10,"Instance_200_5_3_0,2_0,2_10_Rep2",170366,251741,422107,255243,231432,486675,84877,-20309,64568
4,10,"Instance_200_5_3_0,2_0,2_10_Rep3",193008,233260,426268,213566,252805,466371,20558,19545,40103
4,10,"Instance_200_5_3_0,2_0,2_10_Rep4",194294,198434,392728,259270,210886,470156,64976,12452,77428
4,10,"Instance_200_5_3_0,2_0,2_20_Rep0",171646,191368,363014,197951,204599,402550,26305,13231,39536
4,10,"Instance_200_5_3_0,2_0,2_20_Rep1",150577,201275,351852,164023,214798,378821,13446,13523,26969
4,10,"Instance_200_5_3_0,2_0,2_20_Rep2",156286,208500,364786,212415,211343,423758,56129,2843,58972
4,10,"Instance_200_5_3_0,2_0,2_20_Rep3",108284,123294,231578,175032,141394,316426,66748,18100,84848
4,10,"Instance_200_5_3_0,2_0,2_20_Rep4",137991,218566,356557,164168,257287,421455,26177,38721,64898
4,10,"Instance_200_5_3_0,2_0,6_10_Rep0",97562,88932,186494,123611,79312,202923,26049,-9620,16429
4,10,"Instance_200_5_3_0,2_0,6_10_Rep1",53294,60493,113787,74259,76410,150669,20965,15917,36882
4,10,"Instance_200_5_3_0,2_0,6_10_Rep2",55802,56890,112692,74851,61637,136488,19049,4747,23796
4,10,"Instance_200_5_3_0,2_0,6_10_Rep3",80344,108630,188974,87918,81257,169175,7574,-27373,-19799
4,10,"Instance_200_5_3_0,2_0,6_10_Rep4",47594,58464,106058,69951,70316,140267,22357,11852,34209
4,10,"Instance_200_5_3_0,2_0,6_20_Rep0",53551,22992,76543,92586,31744,124330,39035,8752,47787
4,10,"Instance_200_5_3_0,2_0,6_20_Rep1",984,3602,4586,23356,11841,35197,22372,8239,30611
4,10,"Instance_200_5_3_0,2_0,6_20_Rep2",9917,36736,46653,35927,36376,72303,26010,-360,25650
4,10,"Instance_200_5_3_0,2_0,6_20_Rep3",17558,37110,54668,47783,45394,93177,30225,8284,38509
4,10,"Instance_200_5_3_0,2_0,6_20_Rep4",5985,53398,59383,39633,53763,93396,33648,365,34013
4,10,"Instance_200_5_3_0,2_1_10_Rep0",0,0,0,2232,460,2692,2232,460,2692
4,10,"Instance_200_5_3_0,2_1_10_Rep1",0,0,0,926,775,1701,926,775,1701
4,10,"Instance_200_5_3_0,2_1_10_Rep2",0,0,0,4955,2156,7111,4955,2156,7111
4,10,"Instance_200_5_3_0,2_1_10_Rep3",0,0,0,2584,817,3401,2584,817,3401
4,10,"Instance_200_5_3_0,2_1_10_Rep4",0,0,0,1570,1744,3314,1570,1744,3314
4,10,"Instance_200_5_3_0,2_1_20_Rep0",0,0,0,2765,3644,6409,2765,3644,6409
4,10,"Instance_200_5_3_0,2_1_20_Rep1",0,0,0,3650,5711,9361,3650,5711,9361
4,10,"Instance_200_5_3_0,2_1_20_Rep2",0,0,0,3260,701,3961,3260,701,3961
4,10,"Instance_200_5_3_0,2_1_20_Rep3",0,0,0,1809,473,2282,1809,473,2282
4,10,"Instance_200_5_3_0,2_1_20_Rep4",0,0,0,2036,4081,6117,2036,4081,6117
4,10,"Instance_200_5_3_0,4_0,2_10_Rep0",195912,352677,548589,274154,333702,607856,78242,-18975,59267
